"link","Player","VORP","G","MP","draftYear","Amateur","DraftAge","Position","season","mp_per_g","fg_per_g","fga_per_g","fg2_per_g","fg2a_per_g","fg3_per_g","fg3a_per_g","ft_per_g","fta_per_g","orb_per_g","drb_per_g","trb_per_g","ast_per_g","stl_per_g","blk_per_g","tov_per_g","pf_per_g","pts_per_g","sos-dum","sos","fg_per_min","fga_per_min","fg2_per_min","fg2a_per_min","fg3_per_min","fg3a_per_min","ft_per_min","fta_per_min","trb_per_min","ast_per_min","stl_per_min","blk_per_min","tov_per_min","pf_per_min","pts_per_min","fg_per_poss","fga_per_poss","fg_pct","fg2_per_poss","fg2a_per_poss","fg2_pct","fg3_per_poss","fg3a_per_poss","fg3_pct","ft_per_poss","fta_per_poss","ft_pct","trb_per_poss","ast_per_poss","stl_per_poss","blk_per_poss","tov_per_poss","pf_per_poss","pts_per_poss","poss-dum","off_rtg","def_rtg","mp","per","ts_pct","efg_pct","fg3a_per_fga_pct","fta_per_fga_pct","pprod","orb_pct","drb_pct","trb_pct","ast_pct","stl_pct","blk_pct","tov_pct","usg_pct","ws-dum","ows","dws","ws","ws_per_40","bpm-dum","obpm","dbpm","bpm","games","school_link","conf_link","Year"
"https://www.basketball-reference.com/players/s/stockjo01.html","John Stockton",65.9,"1504","47764",1984,"College",22.1835616438356,"Point Guard","1980-81",9.4,1,1.8,NA,NA,NA,NA,1,1.4,NA,NA,0.4,1.4,0.7,0,0.9,1,3.1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578,NA,NA,NA,NA,NA,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,0.633,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"http://www.sports-reference.com/cbb/schools/gonzaga/1981.html","http://www.sports-reference.com/cbb/conferences/wcac/1981.html",1981
"https://www.basketball-reference.com/players/s/stockjo01.html","John Stockton",65.9,"1504","47764",1984,"College",22.1835616438356,"Point Guard","1981-82",7.5,0.576,NA,NA,NA,NA,2.6,0.676,2.5,NA,NA,2.5,0,3.1,2.8,11.2,27,27,38.4,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054,NA,0.603,NA,NA,0.502,NA,NA,NA,NA,NA,NA,NA,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,"http://www.sports-reference.com/cbb/schools/gonzaga/1982.html","http://www.sports-reference.com/cbb/conferences/wcac/1982.html",1982
"https://www.basketball-reference.com/players/s/stockjo01.html","John Stockton",65.9,"1504","47764",1984,"College",22.1835616438356,"Point Guard","1982-83",NA,NA,NA,NA,NA,4.3,0.791,6.8,2.5,NA,NA,3.5,2.7,13.9,28,NA,37.6,8.2,14.2,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,3.2,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036,NA,0.571,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,"http://www.sports-reference.com/cbb/schools/gonzaga/1983.html","http://www.sports-reference.com/cbb/conferences/wcac/1983.html",1983
"https://www.basketball-reference.com/players/s/stockjo01.html","John Stockton",65.9,"1504","47764",1984,"College",22.1835616438356,"Point Guard","1983-84",NA,NA,NA,4.5,6.5,2.4,7.2,0.1,3.3,NA,NA,20.9,NA,-1.79,NA,3.42,NA,0.87,NA,-2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.692,NA,NA,3.9,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,NA,0.604,NA,NA,0.458,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.sports-reference.com/cbb/schools/gonzaga/1984.html","http://www.sports-reference.com/cbb/conferences/wcac/1984.html",1984
"https://www.basketball-reference.com/players/m/millere01.html","Reggie Miller",63.2,"1389","47619",1987,"College",21.2301369863014,"Shooting Guard","1983-84",13.7,2,3.9,NA,NA,NA,NA,0.6,1,NA,NA,1.5,0.8,0.3,0.1,0.9,1.6,4.6,33,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.509,NA,NA,NA,NA,NA,NA,NA,NA,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,NA,0.527,NA,NA,0.255,NA,NA,NA,NA,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"http://www.sports-reference.com/cbb/schools/ucla/1984.html","http://www.sports-reference.com/cbb/conferences/pac-10/1984.html",1984
"https://www.basketball-reference.com/players/m/millere01.html","Reggie Miller",63.2,"1389","47619",1987,"College",21.2301369863014,"Shooting Guard","1984-85",10.5,0.553,NA,NA,NA,NA,3.6,0.804,NA,4.3,2.6,1.5,0.2,1.9,2.1,15.2,29,29,38.3,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174,NA,0.603,NA,NA,0.427,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6,"http://www.sports-reference.com/cbb/schools/ucla/1985.html","http://www.sports-reference.com/cbb/conferences/pac-10/1985.html",1985
"https://www.basketball-reference.com/players/m/millere01.html","Reggie Miller",63.2,"1389","47619",1987,"College",21.2301369863014,"Shooting Guard","1985-86",NA,NA,NA,NA,NA,7.9,0.882,NA,5.3,1.2,0.2,2.4,2.9,25.9,32,32,36.4,7.7,14.2,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,NA,0.623,NA,NA,0.465,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"http://www.sports-reference.com/cbb/schools/ucla/1986.html","http://www.sports-reference.com/cbb/conferences/pac-10/1986.html",1986
"https://www.basketball-reference.com/players/m/millere01.html","Reggie Miller",63.2,"1389","47619",1987,"College",21.2301369863014,"Shooting Guard","1986-87",0.597,2.2,4.9,4.7,5.6,NA,NA,2.2,2,1.9,2,22.3,NA,3.79,NA,5.12,NA,5.8,NA,6.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439,NA,NA,0.832,NA,NA,5.4,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1166,NA,0.659,0.619,0.345,0.393,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,"http://www.sports-reference.com/cbb/schools/ucla/1987.html","http://www.sports-reference.com/cbb/conferences/pac-10/1987.html",1987
"https://www.basketball-reference.com/players/p/paytoga01.html","Gary Payton",63,"1335","47117",1990,"College",21.1424657534247,"Point Guard","1986-87",37.2,5.1,11.1,4.7,9.9,0.4,1.2,1.8,2.7,NA,NA,4,7.6,1.9,0.7,3.1,3.3,12.5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459,NA,NA,0.47,NA,NA,0.371,NA,NA,0.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115,NA,0.503,0.479,0.105,0.246,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"http://www.sports-reference.com/cbb/schools/oregon-state/1987.html","http://www.sports-reference.com/cbb/conferences/pac-10/1987.html",1987
"https://www.basketball-reference.com/players/p/paytoga01.html","Gary Payton",63,"1335","47117",1990,"College",21.1424657534247,"Point Guard","1987-88",11.9,0.489,4.8,0.514,1,0.397,1.9,0.699,NA,3.3,7.4,2.3,0.4,3.4,3.4,14.5,30,30,38,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,2.5,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178,NA,0.551,0.531,0.212,0.226,NA,NA,NA,NA,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"http://www.sports-reference.com/cbb/schools/oregon-state/1988.html","http://www.sports-reference.com/cbb/conferences/pac-10/1988.html",1988
"https://www.basketball-reference.com/players/p/paytoga01.html","Gary Payton",63,"1335","47117",1990,"College",21.1424657534247,"Point Guard","1988-89",4.2,7.5,0.56,7.1,0.385,5.2,0.677,NA,4.1,3,0.6,3,3.6,20.1,29,29,37.8,9.9,19.7,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,3.5,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,NA,0.589,0.568,0.486,0.354,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,"http://www.sports-reference.com/cbb/schools/oregon-state/1989.html","http://www.sports-reference.com/cbb/conferences/pac-10/1989.html",1989
"https://www.basketball-reference.com/players/p/paytoga01.html","Gary Payton",63,"1335","47117",1990,"College",21.1424657534247,"Point Guard","1989-90",0.569,1.8,5.4,4.1,5.9,NA,NA,8.1,3.4,3.7,3.6,25.7,NA,5.26,NA,6.11,NA,8.6,NA,6.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333,NA,NA,0.69,NA,NA,4.7,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095,NA,0.572,0.55,0.273,0.299,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,"http://www.sports-reference.com/cbb/schools/oregon-state/1990.html","http://www.sports-reference.com/cbb/conferences/pac-10/1990.html",1990
"https://www.basketball-reference.com/players/p/piercpa01.html","Paul Pierce",61.5,"1343","45880",1998,"College",20.3671232876712,"Small Forward and Shooting Guard","1995-96",25.4,4.2,10,3.2,6.6,1,3.4,2.4,4,NA,NA,5.3,1.8,1.3,0.8,2.4,2.4,11.9,36,35,6.6,14.22,5,9.45,1.6,4.77,3.9,5.76,7.56,2.52,1.8,1.17,3.33,3.8,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497,0.471,0.337,0.402,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,0.8,2.8,3.7,0.17,NA,NA,NA,NA,34,"http://www.sports-reference.com/cbb/schools/kansas/1996.html","http://www.sports-reference.com/cbb/conferences/big-8/1996.html",1996
"https://www.basketball-reference.com/players/p/piercpa01.html","Paul Pierce",61.5,"1343","45880",1998,"College",20.3671232876712,"Small Forward and Shooting Guard","1996-97",12.3,0.488,5.1,0.492,0.9,0.465,3.4,0.717,NA,6.8,2.1,1.7,0.8,3,2.7,16.3,38,38,30.4,7.6,8.5,15.66,7.2,13.14,1.3,2.52,4.9,6.12,8.64,2.7,2.16,0.99,3.87,3.9,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561,0.525,0.161,0.392,NA,NA,NA,NA,NA,NA,NA,17.1,NA,NA,2.9,3.3,6.1,0.241,NA,NA,NA,NA,28.1,"http://www.sports-reference.com/cbb/schools/kansas/1997.html","http://www.sports-reference.com/cbb/conferences/big-12/1997.html",1997
"https://www.basketball-reference.com/players/p/piercpa01.html","Paul Pierce",61.5,"1343","45880",1998,"College",20.3671232876712,"Small Forward and Shooting Guard","1997-98",6.5,11.6,0.56,3.1,0.339,5.8,0.738,NA,6.7,1.1,1.1,2.9,2.3,20.4,NA,7.24,NA,7.94,NA,6.54,9.9,17.46,8.6,13.77,1.4,3.69,5.6,6.93,7.92,3.06,1.35,1.35,3.42,3.1,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585,0.549,0.211,0.395,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,4.3,3.5,7.9,0.272,NA,NA,NA,NA,14.7,"http://www.sports-reference.com/cbb/schools/kansas/1998.html","http://www.sports-reference.com/cbb/conferences/big-12/1998.html",1998
"https://www.basketball-reference.com/players/a/allenra02.html","Ray Allen",58.1,"1300","46344",1996,"College",20.1342465753425,"Shooting Guard","1993-94",21.6,4.6,9.1,3.7,6.7,1,2.4,2.4,3,NA,NA,4.6,1.4,1.1,0.2,1.4,1.4,12.6,32,31,8.6,15.21,6.8,11.16,1.8,4.05,4.4,4.95,7.56,2.34,1.89,0.36,2.34,2.5,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599,0.563,0.265,0.326,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,"http://www.sports-reference.com/cbb/schools/connecticut/1994.html","http://www.sports-reference.com/cbb/conferences/big-east/1994.html",1994
"https://www.basketball-reference.com/players/a/allenra02.html","Ray Allen",58.1,"1300","46344",1996,"College",20.1342465753425,"Shooting Guard","1994-95",16.3,0.489,5.3,0.515,2.7,0.445,2.5,0.727,NA,6.8,2.3,1.9,0.5,2,1.7,21.1,35,35,31.4,8.3,9.7,17.82,6.5,11.34,3.2,6.57,3,3.78,7.47,2.61,2.07,0.54,2.16,2,25.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589,0.571,0.367,0.211,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8,"http://www.sports-reference.com/cbb/schools/connecticut/1995.html","http://www.sports-reference.com/cbb/conferences/big-east/1995.html",1995
"https://www.basketball-reference.com/players/a/allenra02.html","Ray Allen",58.1,"1300","46344",1996,"College",20.1342465753425,"Shooting Guard","1995-96",5.1,10.6,0.477,7.1,0.466,4.2,0.81,NA,6.5,1.7,0.5,2.3,1.3,23.4,NA,6.31,NA,7.41,NA,8.19,10.6,20.25,6.4,12.15,4.2,8.1,4.3,4.86,7.47,3.87,1.98,0.63,2.7,1.7,29.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595,0.566,0.4,0.238,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,5,3.3,8.3,0.303,NA,NA,NA,NA,17.7,"http://www.sports-reference.com/cbb/schools/connecticut/1996.html","http://www.sports-reference.com/cbb/conferences/big-east/1996.html",1996
"https://www.basketball-reference.com/players/w/wadedw01.html","Dwyane Wade",57.7,"925","32579",2003,"College",21.3698630136986,"Shooting Guard and Point Guard","2001-02",29.2,7,14.3,6.4,12.7,0.6,1.6,3.3,4.8,2.5,4.1,6.6,3.4,2.5,1.1,3,2.5,17.8,33,33,9.5,17.64,8.8,15.66,0.8,1.98,4.6,5.94,8.1,4.23,3.06,1.35,3.69,3.4,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.507,0.114,0.338,NA,NA,NA,13.6,27.9,NA,2.9,15.3,33.6,NA,2.4,4.5,6.8,0.292,NA,NA,NA,NA,32,"http://www.sports-reference.com/cbb/schools/marquette/2002.html","http://www.sports-reference.com/cbb/conferences/cusa/2002.html",2002
"https://www.basketball-reference.com/players/w/wadedw01.html","Dwyane Wade",57.7,"925","32579",2003,"College",21.3698630136986,"Shooting Guard and Point Guard","2002-03",15.2,0.501,7.2,0.519,0.4,0.318,5.9,0.779,1.8,6.3,4.4,2.2,1.3,3.2,2.3,21.5,NA,4.77,NA,7.28,9.5,17.01,9,15.57,0.5,1.53,7.3,8.46,7.11,4.95,2.43,1.44,3.6,2.9,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573,0.515,0.088,0.497,NA,NA,NA,NA,NA,NA,NA,14.7,NA,NA,3.6,2.9,6.5,0.246,NA,NA,NA,NA,32.1,"http://www.sports-reference.com/cbb/schools/marquette/2003.html","http://www.sports-reference.com/cbb/conferences/cusa/2003.html",2003
"https://www.basketball-reference.com/players/c/cartevi01.html","Vince Carter",54.5,"1356","43243",1998,"College",21.3452054794521,"Shooting Guard and Small Forward","1995-96",17.9,2.9,6,2.3,4.2,0.6,1.8,1,1.5,NA,NA,3.8,1.3,0.6,0.6,1.2,1.8,7.5,34,NA,6.6,11.97,5.2,8.46,1.4,3.6,2.2,2.88,7.74,2.61,1.26,1.17,2.34,4.1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562,0.543,0.297,0.243,NA,NA,NA,NA,NA,NA,NA,14.9,NA,NA,1.1,0.9,2,0.145,NA,NA,NA,NA,31,"http://www.sports-reference.com/cbb/schools/north-carolina/1996.html","http://www.sports-reference.com/cbb/conferences/acc/1996.html",1996
"https://www.basketball-reference.com/players/c/cartevi01.html","Vince Carter",54.5,"1356","43243",1998,"College",21.3452054794521,"Shooting Guard and Small Forward","1996-97",9.3,0.525,3.8,0.622,1.1,0.336,2.2,0.75,NA,4.5,2.4,1.4,0.8,1.4,2.1,13,38,NA,NA,5.9,7.1,12.15,5.5,8.01,1.5,4.14,3.2,3.87,5.85,3.15,1.89,0.99,1.8,3.1,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609,0.582,0.339,0.316,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,3.1,2.3,5.4,0.231,NA,NA,NA,NA,27.6,"http://www.sports-reference.com/cbb/schools/north-carolina/1997.html","http://www.sports-reference.com/cbb/conferences/acc/1997.html",1997
"https://www.basketball-reference.com/players/c/cartevi01.html","Vince Carter",54.5,"1356","43243",1998,"College",21.3452054794521,"Shooting Guard and Small Forward","1997-98",4.7,7.2,0.662,2.8,0.411,3.9,0.68,NA,5.1,1.2,0.9,NA,NA,15.6,NA,11.42,NA,12.09,NA,10.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659,0.649,0.282,0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,2.6,7.4,NA,NA,NA,NA,NA,10,"http://www.sports-reference.com/cbb/schools/north-carolina/1998.html","http://www.sports-reference.com/cbb/conferences/acc/1998.html",1998
"https://www.basketball-reference.com/players/m/mariosh01.html","Shawn Marion",52.1,"1163","40097",1999,"College",21.0684931506849,"Small Forward and Power Forward","1998-99",32.9,7.6,14.4,6.9,12.1,0.7,2.3,2.8,3.8,NA,NA,9.3,1.2,2.5,1.9,1.4,2.1,18.7,NA,4.52,9.3,15.75,8.4,13.23,0.8,2.52,3.4,4.23,10.17,1.35,2.79,2.07,1.53,2.5,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577,0.553,0.16,0.266,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,3,3,6,0.253,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/nevada-las-vegas/1999.html","http://www.sports-reference.com/cbb/conferences/wac/1999.html",1999
"https://www.basketball-reference.com/players/w/westbru01.html","Russell Westbrook",49.2,"678","23129",2008,"College",19.4493150684931,"Point Guard","2006-07",9,1.3,2.9,1.1,2.3,0.3,0.6,0.5,0.9,0.2,0.6,0.8,0.7,0.4,0,0.7,1,3.4,39,34,5.9,11.61,4.8,9.18,1.1,2.43,2.1,3.42,3.06,2.7,1.53,0.09,2.79,4.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.5,0.21,0.295,NA,NA,NA,NA,NA,NA,NA,17.3,NA,NA,0.3,0.6,0.9,0.108,NA,NA,NA,NA,36,"http://www.sports-reference.com/cbb/schools/ucla/2007.html","http://www.sports-reference.com/cbb/conferences/pac-10/2007.html",2007
"https://www.basketball-reference.com/players/w/westbru01.html","Russell Westbrook",49.2,"678","23129",2008,"College",19.4493150684931,"Point Guard","2007-08",10,0.465,4,0.497,0.7,0.338,2.7,0.713,1.6,3.9,4.3,1.6,0.2,2.5,2.4,12.7,NA,9.84,NA,7.71,5.5,10.71,4.7,8.55,0.8,2.07,3.2,4.14,4.14,4.59,1.71,0.18,2.61,2.8,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538,0.499,0.197,0.384,NA,NA,NA,7.1,24.4,NA,0.4,17.2,21.8,NA,2,3.3,5.3,0.161,NA,NA,NA,NA,33.8,"http://www.sports-reference.com/cbb/schools/ucla/2008.html","http://www.sports-reference.com/cbb/conferences/pac-10/2008.html",2008
"https://www.basketball-reference.com/players/n/nancela01.html","Larry Nance",47.9,"920","30697",1981,"College",22.2986301369863,"Power Forward","1977-78",10.9,1.4,3,NA,NA,NA,NA,0.3,0.7,NA,NA,3.1,0.8,0.4,0.3,0.9,1.5,3.1,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467,NA,NA,NA,NA,NA,NA,NA,NA,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,NA,0.469,NA,NA,0.227,NA,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"http://www.sports-reference.com/cbb/schools/clemson/1978.html","http://www.sports-reference.com/cbb/conferences/acc/1978.html",1978
"https://www.basketball-reference.com/players/n/nancela01.html","Larry Nance",47.9,"920","30697",1981,"College",22.2986301369863,"Power Forward","1978-79",9.1,0.519,NA,NA,NA,NA,1.7,0.636,7.2,NA,NA,1.2,1.2,2.6,3.3,11.1,32,32,30,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837,NA,0.537,NA,NA,0.292,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9,"http://www.sports-reference.com/cbb/schools/clemson/1979.html","http://www.sports-reference.com/cbb/conferences/acc/1979.html",1979
"https://www.basketball-reference.com/players/n/nancela01.html","Larry Nance",47.9,"920","30697",1981,"College",22.2986301369863,"Power Forward","1979-80",NA,NA,NA,NA,NA,5.1,0.598,2,0.8,NA,NA,1.9,3.1,13.9,31,27,28.6,6.7,11.6,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,8.1,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961,NA,0.536,NA,NA,0.485,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,"http://www.sports-reference.com/cbb/schools/clemson/1980.html","http://www.sports-reference.com/cbb/conferences/acc/1980.html",1980
"https://www.basketball-reference.com/players/n/nancela01.html","Larry Nance",47.9,"920","30697",1981,"College",22.2986301369863,"Power Forward","1980-81",NA,NA,NA,2.6,3.7,7.6,1.5,0.9,2.2,NA,NA,15.9,NA,4.39,NA,5.08,NA,5.99,NA,5.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA,1.1,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887,NA,0.595,NA,NA,0.322,NA,NA,NA,NA,NA,NA,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.sports-reference.com/cbb/schools/clemson/1981.html","http://www.sports-reference.com/cbb/conferences/acc/1981.html",1981
"https://www.basketball-reference.com/players/d/duranke01.html","Kevin Durant",47.7,"714","26665",2007,"College",18.3287671232877,"Small Forward and Shooting Guard","2006-07",35.9,8.7,18.5,6.4,12.7,2.3,5.8,6,7.3,3,8.1,11.1,1.3,1.9,1.9,2.8,2,25.8,NA,6.12,9.8,18.54,7.1,12.78,2.6,5.85,6.7,7.38,11.16,1.35,1.89,1.89,2.88,2.3,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587,0.536,0.314,0.396,NA,NA,NA,16.5,8.6,NA,3.5,11.4,33.2,NA,4.7,4.1,8.8,0.28,NA,NA,NA,NA,35,"http://www.sports-reference.com/cbb/schools/texas/2007.html","http://www.sports-reference.com/cbb/conferences/big-12/2007.html",2007
"https://www.basketball-reference.com/players/w/webbech01.html","Chris Webber",45.9,"831","30847",1993,"College",20.2520547945205,"Power Forward and Center","1991-92",32,6.7,12.1,6.3,10.5,0.4,1.6,1.6,3.3,NA,NA,10,2.2,1.6,2.5,2.8,2.9,15.5,36,NA,8.4,13.59,7.9,11.88,0.5,1.8,2.1,3.78,11.25,2.52,1.8,2.79,3.15,3.6,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567,0.573,0.131,0.274,NA,NA,NA,NA,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,"http://www.sports-reference.com/cbb/schools/michigan/1992.html","http://www.sports-reference.com/cbb/conferences/big-ten/1992.html",1992
"https://www.basketball-reference.com/players/w/webbech01.html","Chris Webber",45.9,"831","30847",1993,"College",20.2520547945205,"Power Forward and Center","1992-93",12.6,0.619,7.1,0.679,0.8,0.338,2.8,0.552,NA,10.1,2.5,1.4,2.5,2.9,2.8,19.2,NA,12.25,NA,11.89,9.8,14.31,8.9,11.79,0.9,2.52,3.5,5.76,11.43,2.79,1.53,2.88,3.33,3.6,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638,0.649,0.176,0.403,NA,NA,NA,NA,NA,NA,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8,"http://www.sports-reference.com/cbb/schools/michigan/1993.html","http://www.sports-reference.com/cbb/conferences/big-ten/1993.html",1993
